date,clean,accint,ytm,facevalue,secid
2022-01-26,83.95,17.26,9.96,1000,SU26232RMFS7
2022-01-27,85.126,17.43,9.63,1000,SU26232RMFS7
2022-01-28,85.0,17.59,9.67,1000,SU26232RMFS7
2022-01-31,85.39,18.08,9.57,1000,SU26232RMFS7
2022-02-01,85.321,18.25,9.55,1000,SU26232RMFS7
2022-02-02,85.684,18.41,9.48,1000,SU26232RMFS7
2022-02-03,85.675,18.58,9.53,1000,SU26232RMFS7
2022-02-04,85.699,18.74,9.5,1000,SU26232RMFS7
2022-02-07,85.65,19.23,9.52,1000,SU26232RMFS7
2022-02-08,85.75,19.4,9.49,1000,SU26232RMFS7
2022-02-09,85.778,19.56,9.49,1000,SU26232RMFS7
2022-02-10,85.6,19.73,9.55,1000,SU26232RMFS7
2022-02-11,84.231,19.89,9.99,1000,SU26232RMFS7
2022-02-14,82.767,20.39,10.28,1000,SU26232RMFS7
2022-02-15,83.848,20.55,9.98,1000,SU26232RMFS7
2022-02-16,84.258,20.71,9.87,1000,SU26232RMFS7
2022-02-17,83.867,20.88,10.01,1000,SU26232RMFS7
2022-02-18,83.838,21.04,10.13,1000,SU26232RMFS7
2022-02-21,80.55,21.54,10.94,1000,SU26232RMFS7
2022-02-22,79.849,21.7,11.12,1000,SU26232RMFS7
2022-02-23,80.064,21.86,11.12,1000,SU26232RMFS7
2022-02-24,66.844,22.03,14.38,1000,SU26232RMFS7
2022-02-25,72.75,22.19,13.26,1000,SU26232RMFS7
2022-02-28,73.75,22.69,13.27,1000,SU26232RMFS7
2022-03-01,73.75,22.85,13.27,1000,SU26232RMFS7
2022-03-02,73.75,23.02,13.27,1000,SU26232RMFS7
2022-03-03,73.75,23.18,13.28,1000,SU26232RMFS7
2022-03-04,73.75,23.34,13.29,1000,SU26232RMFS7
2022-03-09,73.75,24.17,13.29,1000,SU26232RMFS7
2022-03-10,73.75,24.33,13.3,1000,SU26232RMFS7
2022-03-11,73.75,24.49,13.31,1000,SU26232RMFS7
2022-03-14,73.75,24.99,13.31,1000,SU26232RMFS7
2022-03-15,73.75,25.15,13.31,1000,SU26232RMFS7
2022-03-16,73.75,25.32,13.32,1000,SU26232RMFS7
2022-03-17,73.75,25.48,13.32,1000,SU26232RMFS7
2022-03-18,73.75,25.65,13.33,1000,SU26232RMFS7
2022-03-21,68.8,26.14,14.86,1000,SU26232RMFS7
2022-03-22,70.85,26.3,14.14,1000,SU26232RMFS7
2022-03-23,70.447,26.47,14.28,1000,SU26232RMFS7
2022-03-24,71.49,26.63,13.92,1000,SU26232RMFS7
2022-03-25,71.711,26.8,13.83,1000,SU26232RMFS7
2022-03-28,71.5,27.29,13.93,1000,SU26232RMFS7
2022-03-29,74.253,27.45,13.01,1000,SU26232RMFS7
2022-03-30,76.434,27.62,12.31,1000,SU26232RMFS7
2022-03-31,78.847,27.78,11.57,1000,SU26232RMFS7
2022-04-01,77.375,27.95,12.03,1000,SU26232RMFS7
2022-04-04,76.8,28.44,12.21,1000,SU26232RMFS7
2022-04-05,76.735,28.6,12.23,1000,SU26232RMFS7
2022-04-06,76.057,28.77,12.4,1000,SU26232RMFS7
2022-04-07,76.421,28.93,12.34,1000,SU26232RMFS7
2022-04-08,80.836,29.1,10.99,1000,SU26232RMFS7
2022-04-11,81.04,29.59,10.94,1000,SU26232RMFS7
2022-04-12,81.248,29.76,10.88,1000,SU26232RMFS7
2022-04-13,81.65,0.0,10.8,1000,SU26232RMFS7
2022-04-14,81.156,0.16,10.91,1000,SU26232RMFS7
2022-04-15,81.236,0.33,10.89,1000,SU26232RMFS7
2022-04-18,82.036,0.82,10.62,1000,SU26232RMFS7
2022-04-19,82.835,0.99,10.43,1000,SU26232RMFS7
2022-04-20,83.618,1.15,10.21,1000,SU26232RMFS7
2022-04-21,84.2,1.32,10.05,1000,SU26232RMFS7
2022-04-22,83.9,1.48,10.14,1000,SU26232RMFS7
2022-04-25,83.65,1.97,10.18,1000,SU26232RMFS7
2022-04-26,83.843,2.14,10.13,1000,SU26232RMFS7
2022-04-27,83.568,2.3,10.23,1000,SU26232RMFS7
2022-04-28,83.49,2.47,10.26,1000,SU26232RMFS7
2022-04-29,83.64,2.63,10.25,1000,SU26232RMFS7
2022-05-04,83.443,3.45,10.23,1000,SU26232RMFS7
2022-05-05,83.12,3.62,10.42,1000,SU26232RMFS7
2022-05-06,83.246,3.78,10.35,1000,SU26232RMFS7
2022-05-11,82.97,4.6,10.43,1000,SU26232RMFS7
2022-05-12,82.95,4.77,10.44,1000,SU26232RMFS7
2022-05-13,82.95,4.93,10.44,1000,SU26232RMFS7
2022-05-16,83.046,5.43,10.42,1000,SU26232RMFS7
2022-05-17,82.92,5.59,10.46,1000,SU26232RMFS7
2022-05-18,83.099,5.75,10.42,1000,SU26232RMFS7
2022-05-19,83.3,5.92,10.35,1000,SU26232RMFS7
2022-05-20,83.49,6.08,10.3,1000,SU26232RMFS7
2022-05-23,83.42,6.58,10.32,1000,SU26232RMFS7
2022-05-24,83.407,6.74,10.33,1000,SU26232RMFS7
2022-05-25,85.385,6.9,9.77,1000,SU26232RMFS7
2022-05-26,85.646,7.07,9.7,1000,SU26232RMFS7
2022-05-27,85.52,7.23,9.74,1000,SU26232RMFS7
2022-05-30,85.383,7.73,9.76,1000,SU26232RMFS7
2022-05-31,85.345,7.89,9.76,1000,SU26232RMFS7
2022-06-01,86.829,8.06,9.33,1000,SU26232RMFS7
2022-06-02,87.2,8.22,9.28,1000,SU26232RMFS7
2022-06-03,87.649,8.38,9.16,1000,SU26232RMFS7
2022-06-06,87.749,8.88,9.14,1000,SU26232RMFS7
2022-06-07,87.743,9.04,9.15,1000,SU26232RMFS7
2022-06-08,87.799,9.21,9.12,1000,SU26232RMFS7
2022-06-09,88.155,9.37,9.03,1000,SU26232RMFS7
2022-06-10,88.2,9.53,9.02,1000,SU26232RMFS7
2022-06-14,87.757,10.19,9.16,1000,SU26232RMFS7
2022-06-15,87.791,10.36,9.13,1000,SU26232RMFS7
2022-06-16,88.11,10.52,9.05,1000,SU26232RMFS7
2022-06-17,88.248,10.69,9.02,1000,SU26232RMFS7
2022-06-20,88.25,11.18,9.02,1000,SU26232RMFS7
2022-06-21,88.55,11.34,8.95,1000,SU26232RMFS7
2022-06-22,88.5,11.51,8.95,1000,SU26232RMFS7
2022-06-23,89.108,11.67,8.79,1000,SU26232RMFS7
2022-06-24,89.265,11.84,8.75,1000,SU26232RMFS7
2022-06-27,89.56,12.33,8.67,1000,SU26232RMFS7
2022-06-28,89.629,12.49,8.65,1000,SU26232RMFS7
2022-06-29,89.5,12.66,8.69,1000,SU26232RMFS7
2022-06-30,89.307,12.82,8.79,1000,SU26232RMFS7
2022-07-01,89.093,12.99,8.8,1000,SU26232RMFS7
2022-07-04,88.538,13.48,8.96,1000,SU26232RMFS7
2022-07-05,88.496,13.64,8.97,1000,SU26232RMFS7
2022-07-06,88.596,13.81,8.94,1000,SU26232RMFS7
2022-07-07,88.801,13.97,8.89,1000,SU26232RMFS7
2022-07-08,89.197,14.14,8.79,1000,SU26232RMFS7
2022-07-11,88.823,14.63,8.89,1000,SU26232RMFS7
2022-07-12,88.887,14.8,8.87,1000,SU26232RMFS7
2022-07-13,88.671,14.96,8.93,1000,SU26232RMFS7
2022-07-14,88.437,15.12,9.0,1000,SU26232RMFS7
2022-07-15,88.6,15.29,8.96,1000,SU26232RMFS7
2022-07-18,88.474,15.78,8.99,1000,SU26232RMFS7
2022-07-19,88.304,15.95,9.05,1000,SU26232RMFS7
2022-07-20,88.545,16.11,8.98,1000,SU26232RMFS7
2022-07-21,89.299,16.28,8.77,1000,SU26232RMFS7
2022-07-22,90.435,16.44,8.41,1000,SU26232RMFS7
2022-07-25,90.402,16.93,8.48,1000,SU26232RMFS7
2022-07-26,90.517,17.1,8.45,1000,SU26232RMFS7
2022-07-27,90.459,17.26,8.47,1000,SU26232RMFS7
2022-07-28,90.607,17.43,8.42,1000,SU26232RMFS7
2022-07-29,90.8,17.59,8.38,1000,SU26232RMFS7
2022-08-01,90.596,18.08,8.44,1000,SU26232RMFS7
2022-08-02,90.498,18.25,8.46,1000,SU26232RMFS7
2022-08-03,90.399,18.41,8.49,1000,SU26232RMFS7
2022-08-04,90.546,18.58,8.45,1000,SU26232RMFS7
2022-08-05,90.404,18.74,8.49,1000,SU26232RMFS7
2022-08-08,90.502,19.23,8.47,1000,SU26232RMFS7
2022-08-09,90.495,19.4,8.47,1000,SU26232RMFS7
2022-08-10,90.417,19.56,8.49,1000,SU26232RMFS7
2022-08-11,90.014,19.73,8.6,1000,SU26232RMFS7
2022-08-12,89.978,19.89,8.61,1000,SU26232RMFS7
2022-08-15,90.36,20.39,8.52,1000,SU26232RMFS7
2022-08-16,90.4,20.55,8.51,1000,SU26232RMFS7
2022-08-17,90.44,20.71,8.5,1000,SU26232RMFS7
2022-08-18,90.358,20.88,8.52,1000,SU26232RMFS7
2022-08-19,90.191,21.04,8.57,1000,SU26232RMFS7
2022-08-22,90.197,21.54,8.57,1000,SU26232RMFS7
2022-08-23,90.099,21.7,8.6,1000,SU26232RMFS7
2022-08-24,90.0,21.86,8.62,1000,SU26232RMFS7
2022-08-25,90.28,22.03,8.55,1000,SU26232RMFS7
2022-08-26,90.137,22.19,8.59,1000,SU26232RMFS7
2022-08-29,90.5,22.69,8.49,1000,SU26232RMFS7
2022-08-30,90.45,22.85,8.51,1000,SU26232RMFS7
2022-08-31,90.477,23.02,8.52,1000,SU26232RMFS7
2022-09-01,90.59,23.18,8.47,1000,SU26232RMFS7
2022-09-02,91.409,23.34,8.26,1000,SU26232RMFS7
2022-09-05,91.581,23.84,8.23,1000,SU26232RMFS7
2022-09-06,91.348,24.0,8.27,1000,SU26232RMFS7
2022-09-07,91.5,24.17,8.23,1000,SU26232RMFS7
2022-09-08,91.272,24.33,8.3,1000,SU26232RMFS7
2022-09-09,91.17,24.49,8.33,1000,SU26232RMFS7
2022-09-12,91.301,24.99,8.25,1000,SU26232RMFS7
2022-09-13,91.1,25.15,8.28,1000,SU26232RMFS7
2022-09-14,91.26,25.32,8.28,1000,SU26232RMFS7
2022-09-15,91.3,25.48,8.24,1000,SU26232RMFS7
2022-09-16,90.699,25.65,8.47,1000,SU26232RMFS7
2022-09-19,90.274,26.14,8.61,1000,SU26232RMFS7
2022-09-20,88.0,26.3,9.22,1000,SU26232RMFS7
2022-09-21,88.376,26.47,9.01,1000,SU26232RMFS7
2022-09-22,87.217,26.63,9.45,1000,SU26232RMFS7
2022-09-23,86.654,26.8,9.71,1000,SU26232RMFS7
2022-09-26,85.938,27.29,9.92,1000,SU26232RMFS7
2022-09-27,86.3,27.45,9.76,1000,SU26232RMFS7
2022-09-28,85.93,27.62,9.85,1000,SU26232RMFS7
2022-09-29,84.771,27.78,10.17,1000,SU26232RMFS7
2022-09-30,84.65,27.95,10.18,1000,SU26232RMFS7
2022-10-03,85.775,28.44,9.73,1000,SU26232RMFS7
2022-10-04,86.399,28.6,9.73,1000,SU26232RMFS7
2022-10-05,86.809,28.77,9.64,1000,SU26232RMFS7
2022-10-06,87.149,28.93,9.44,1000,SU26232RMFS7
2022-10-07,87.101,29.1,9.62,1000,SU26232RMFS7
2022-10-10,86.85,29.59,9.52,1000,SU26232RMFS7
2022-10-11,87.287,29.76,9.42,1000,SU26232RMFS7
2022-10-12,87.405,0.0,9.4,1000,SU26232RMFS7
2022-10-13,87.64,0.16,9.33,1000,SU26232RMFS7
2022-10-14,87.619,0.33,9.32,1000,SU26232RMFS7
2022-10-17,88.127,0.82,9.2,1000,SU26232RMFS7
2022-10-18,88.187,0.99,9.2,1000,SU26232RMFS7
2022-10-19,88.298,1.15,9.21,1000,SU26232RMFS7
2022-10-20,88.4,1.32,9.1,1000,SU26232RMFS7
2022-10-21,88.7,1.48,9.06,1000,SU26232RMFS7
2022-10-24,88.899,1.97,9.04,1000,SU26232RMFS7
2022-10-25,88.95,2.14,8.98,1000,SU26232RMFS7
2022-10-26,88.896,2.3,9.0,1000,SU26232RMFS7
2022-10-27,88.4,2.47,9.07,1000,SU26232RMFS7
2022-10-28,88.45,2.63,9.13,1000,SU26232RMFS7
2022-10-31,87.503,3.12,9.36,1000,SU26232RMFS7
2022-11-01,87.746,3.29,9.33,1000,SU26232RMFS7
2022-11-02,87.55,3.45,9.34,1000,SU26232RMFS7
2022-11-03,88.1,3.62,9.31,1000,SU26232RMFS7
2022-11-07,87.777,4.27,9.29,1000,SU26232RMFS7
2022-11-08,87.3,4.44,9.46,1000,SU26232RMFS7
2022-11-09,87.499,4.6,9.38,1000,SU26232RMFS7
2022-11-10,87.875,4.77,9.33,1000,SU26232RMFS7
2022-11-11,88.05,4.93,9.28,1000,SU26232RMFS7
2022-11-14,87.791,5.43,9.33,1000,SU26232RMFS7
2022-11-15,88.024,5.59,9.31,1000,SU26232RMFS7
2022-11-16,88.5,5.75,9.09,1000,SU26232RMFS7
2022-11-17,88.511,5.92,9.12,1000,SU26232RMFS7
2022-11-18,88.998,6.08,9.02,1000,SU26232RMFS7
2022-11-21,88.821,6.58,9.06,1000,SU26232RMFS7
2022-11-22,88.875,6.74,9.04,1000,SU26232RMFS7
2022-11-23,88.897,6.9,9.04,1000,SU26232RMFS7
2022-11-24,89.04,7.07,9.01,1000,SU26232RMFS7
2022-11-25,89.246,7.23,8.93,1000,SU26232RMFS7
2022-11-28,89.21,7.73,8.92,1000,SU26232RMFS7
2022-11-29,89.174,7.89,8.91,1000,SU26232RMFS7
2022-11-30,89.024,8.06,9.02,1000,SU26232RMFS7
2022-12-01,88.961,8.22,9.03,1000,SU26232RMFS7
2022-12-02,88.999,8.38,8.98,1000,SU26232RMFS7
2022-12-05,88.89,8.88,9.07,1000,SU26232RMFS7
2022-12-06,88.928,9.04,9.03,1000,SU26232RMFS7
2022-12-07,88.902,9.21,9.07,1000,SU26232RMFS7
2022-12-08,89.025,9.37,9.03,1000,SU26232RMFS7
2022-12-09,88.951,9.53,9.03,1000,SU26232RMFS7
2022-12-12,89.03,10.03,9.0,1000,SU26232RMFS7
2022-12-13,89.156,10.19,8.99,1000,SU26232RMFS7
2022-12-14,89.094,10.36,9.05,1000,SU26232RMFS7
2022-12-15,89.038,10.52,9.04,1000,SU26232RMFS7
2022-12-16,88.949,10.69,9.06,1000,SU26232RMFS7
2022-12-19,88.827,11.18,9.08,1000,SU26232RMFS7
2022-12-20,88.837,11.34,9.09,1000,SU26232RMFS7
2022-12-21,88.684,11.51,9.12,1000,SU26232RMFS7
2022-12-22,88.849,11.67,9.09,1000,SU26232RMFS7
2022-12-23,88.829,11.84,9.07,1000,SU26232RMFS7
2022-12-26,88.87,12.33,9.1,1000,SU26232RMFS7
2022-12-27,88.4,12.49,9.16,1000,SU26232RMFS7
2022-12-28,88.717,12.66,9.11,1000,SU26232RMFS7
2022-12-29,88.783,12.82,9.1,1000,SU26232RMFS7
2022-12-30,88.9,12.99,9.06,1000,SU26232RMFS7
2023-01-03,89.208,13.64,9.05,1000,SU26232RMFS7
2023-01-04,89.289,13.81,8.99,1000,SU26232RMFS7
2023-01-05,89.38,13.97,9.02,1000,SU26232RMFS7
2023-01-06,88.992,14.14,9.07,1000,SU26232RMFS7
2023-01-09,88.784,14.63,9.13,1000,SU26232RMFS7
2023-01-10,88.672,14.8,9.16,1000,SU26232RMFS7
2023-01-11,88.62,14.96,9.2,1000,SU26232RMFS7
2023-01-12,88.797,15.12,9.18,1000,SU26232RMFS7
2023-01-13,88.9,15.29,9.13,1000,SU26232RMFS7
2023-01-16,88.864,15.78,9.14,1000,SU26232RMFS7
2023-01-17,88.773,15.95,9.18,1000,SU26232RMFS7
2023-01-18,88.816,16.11,9.14,1000,SU26232RMFS7
2023-01-19,88.948,16.28,9.11,1000,SU26232RMFS7
2023-01-20,88.839,16.44,9.14,1000,SU26232RMFS7
2023-01-23,88.75,16.93,9.15,1000,SU26232RMFS7
2023-01-24,88.8,17.1,9.13,1000,SU26232RMFS7
2023-01-25,88.88,17.26,9.13,1000,SU26232RMFS7
2023-01-26,88.987,17.43,9.12,1000,SU26232RMFS7
2023-01-27,88.921,17.59,9.12,1000,SU26232RMFS7
2023-01-30,89.0,18.08,9.07,1000,SU26232RMFS7
2023-01-31,89.155,18.25,9.07,1000,SU26232RMFS7
2023-02-01,89.124,18.41,9.07,1000,SU26232RMFS7
2023-02-02,89.34,18.58,9.01,1000,SU26232RMFS7
2023-02-03,89.189,18.74,9.07,1000,SU26232RMFS7
2023-02-06,89.169,19.23,9.09,1000,SU26232RMFS7
2023-02-07,89.2,19.4,9.04,1000,SU26232RMFS7
2023-02-08,89.141,19.56,9.08,1000,SU26232RMFS7
2023-02-09,89.05,19.73,9.1,1000,SU26232RMFS7
2023-02-10,89.0,19.89,9.1,1000,SU26232RMFS7
2023-02-13,88.498,20.39,9.28,1000,SU26232RMFS7
2023-02-14,88.407,20.55,9.24,1000,SU26232RMFS7
2023-02-15,88.247,20.71,9.36,1000,SU26232RMFS7
2023-02-16,88.2,20.88,9.3,1000,SU26232RMFS7
2023-02-17,88.2,21.04,9.39,1000,SU26232RMFS7
2023-02-20,87.9,21.54,9.46,1000,SU26232RMFS7
2023-02-21,87.95,21.7,9.46,1000,SU26232RMFS7
2023-02-22,88.1,21.86,9.4,1000,SU26232RMFS7
2023-02-24,88.236,22.19,9.38,1000,SU26232RMFS7
2023-02-27,88.203,22.69,9.39,1000,SU26232RMFS7
2023-02-28,88.323,22.85,9.3,1000,SU26232RMFS7
2023-03-01,88.449,23.02,9.31,1000,SU26232RMFS7
2023-03-02,88.196,23.18,9.4,1000,SU26232RMFS7
2023-03-03,88.328,23.34,9.36,1000,SU26232RMFS7
2023-03-06,88.407,23.84,9.37,1000,SU26232RMFS7
2023-03-07,88.399,24.0,9.3,1000,SU26232RMFS7
2023-03-09,88.53,24.33,9.31,1000,SU26232RMFS7
2023-03-10,88.7,24.49,9.19,1000,SU26232RMFS7
2023-03-13,88.7,24.99,9.25,1000,SU26232RMFS7
2023-03-14,88.58,25.15,9.34,1000,SU26232RMFS7
2023-03-15,88.554,25.32,9.33,1000,SU26232RMFS7
2023-03-16,88.26,25.48,9.37,1000,SU26232RMFS7
2023-03-17,88.022,25.65,9.55,1000,SU26232RMFS7
2023-03-20,88.271,26.14,9.44,1000,SU26232RMFS7
2023-03-21,88.249,26.3,9.38,1000,SU26232RMFS7
2023-03-22,88.56,26.47,9.34,1000,SU26232RMFS7
2023-03-23,88.55,26.63,9.36,1000,SU26232RMFS7
2023-03-24,88.651,26.8,9.37,1000,SU26232RMFS7
2023-03-27,88.789,27.29,9.31,1000,SU26232RMFS7
2023-03-28,88.719,27.45,9.27,1000,SU26232RMFS7
2023-03-29,88.583,27.62,9.33,1000,SU26232RMFS7
2023-03-30,88.582,27.78,9.32,1000,SU26232RMFS7
2023-03-31,88.501,27.95,9.33,1000,SU26232RMFS7
2023-04-03,88.519,28.44,9.31,1000,SU26232RMFS7
2023-04-04,88.4,28.6,9.36,1000,SU26232RMFS7
2023-04-05,88.592,28.77,9.35,1000,SU26232RMFS7
2023-04-06,88.348,28.93,9.33,1000,SU26232RMFS7
2023-04-07,88.4,29.1,9.36,1000,SU26232RMFS7
2023-04-10,88.429,29.59,9.3,1000,SU26232RMFS7
2023-04-11,88.446,29.76,9.37,1000,SU26232RMFS7
2023-04-12,88.489,0.0,9.36,1000,SU26232RMFS7
2023-04-13,88.571,0.16,9.34,1000,SU26232RMFS7
2023-04-14,88.584,0.33,9.37,1000,SU26232RMFS7
2023-04-17,88.65,0.82,9.35,1000,SU26232RMFS7
2023-04-18,88.605,0.99,9.39,1000,SU26232RMFS7
2023-04-19,88.65,1.15,9.35,1000,SU26232RMFS7
2023-04-20,88.8,1.32,9.35,1000,SU26232RMFS7
2023-04-21,88.65,1.48,9.36,1000,SU26232RMFS7
2023-04-24,88.637,1.97,9.38,1000,SU26232RMFS7
2023-04-25,88.645,2.14,9.39,1000,SU26232RMFS7
2023-04-26,88.65,2.3,9.34,1000,SU26232RMFS7
2023-04-27,88.8,2.47,9.3,1000,SU26232RMFS7
2023-04-28,89.08,2.63,9.26,1000,SU26232RMFS7
2023-05-02,89.289,3.29,9.2,1000,SU26232RMFS7
2023-05-03,89.21,3.45,9.19,1000,SU26232RMFS7
2023-05-04,89.15,3.62,9.23,1000,SU26232RMFS7
2023-05-05,89.331,3.78,9.16,1000,SU26232RMFS7
2023-05-08,89.2,4.27,9.15,1000,SU26232RMFS7
2023-05-10,89.321,4.6,9.14,1000,SU26232RMFS7
2023-05-11,89.268,4.77,9.17,1000,SU26232RMFS7
2023-05-12,89.171,4.93,9.19,1000,SU26232RMFS7
2023-05-15,89.247,5.43,9.2,1000,SU26232RMFS7
2023-05-16,89.25,5.59,9.21,1000,SU26232RMFS7
2023-05-17,89.26,5.75,9.25,1000,SU26232RMFS7
2023-05-18,89.311,5.92,9.21,1000,SU26232RMFS7
2023-05-19,89.448,6.08,9.18,1000,SU26232RMFS7
2023-05-22,89.386,6.58,9.21,1000,SU26232RMFS7
2023-05-23,89.379,6.74,9.16,1000,SU26232RMFS7
2023-05-24,89.347,6.9,9.17,1000,SU26232RMFS7
2023-05-25,89.448,7.07,9.15,1000,SU26232RMFS7
2023-05-26,89.488,7.23,9.15,1000,SU26232RMFS7
2023-05-29,89.455,7.73,9.18,1000,SU26232RMFS7
2023-05-30,89.499,7.89,9.16,1000,SU26232RMFS7
2023-05-31,89.45,8.06,9.17,1000,SU26232RMFS7
2023-06-01,89.328,8.22,9.18,1000,SU26232RMFS7
2023-06-02,89.327,8.38,9.22,1000,SU26232RMFS7
2023-06-05,89.398,8.88,9.21,1000,SU26232RMFS7
2023-06-06,89.264,9.04,9.22,1000,SU26232RMFS7
2023-06-07,89.383,9.21,9.22,1000,SU26232RMFS7
2023-06-08,89.36,9.37,9.21,1000,SU26232RMFS7
2023-06-09,89.37,9.53,9.24,1000,SU26232RMFS7
2023-06-13,89.29,10.19,9.26,1000,SU26232RMFS7
2023-06-14,89.0,10.36,9.31,1000,SU26232RMFS7
2023-06-15,89.1,10.52,9.28,1000,SU26232RMFS7
2023-06-16,89.2,10.69,9.28,1000,SU26232RMFS7
2023-06-19,89.15,11.18,9.31,1000,SU26232RMFS7
2023-06-20,89.023,11.34,9.33,1000,SU26232RMFS7
2023-06-21,89.01,11.51,9.37,1000,SU26232RMFS7
2023-06-22,88.8,11.67,9.39,1000,SU26232RMFS7
2023-06-23,88.848,11.84,9.47,1000,SU26232RMFS7
2023-06-26,88.701,12.33,9.44,1000,SU26232RMFS7
2023-06-27,88.789,12.49,9.42,1000,SU26232RMFS7
2023-06-28,88.71,12.66,9.42,1000,SU26232RMFS7
2023-06-29,88.731,12.82,9.45,1000,SU26232RMFS7
2023-06-30,88.4,12.99,9.58,1000,SU26232RMFS7
2023-07-03,88.408,13.48,9.54,1000,SU26232RMFS7
2023-07-04,88.294,13.64,9.66,1000,SU26232RMFS7
2023-07-05,88.399,13.81,9.58,1000,SU26232RMFS7
2023-07-06,88.145,13.97,9.68,1000,SU26232RMFS7
2023-07-07,88.321,14.14,9.64,1000,SU26232RMFS7
2023-07-10,87.9,14.63,9.66,1000,SU26232RMFS7
2023-07-11,87.86,14.8,9.78,1000,SU26232RMFS7
2023-07-12,88.0,14.96,9.7,1000,SU26232RMFS7
2023-07-13,87.96,15.12,9.7,1000,SU26232RMFS7
2023-07-14,87.649,15.29,9.9,1000,SU26232RMFS7
2023-07-17,87.518,15.78,9.91,1000,SU26232RMFS7
2023-07-18,86.975,15.95,10.04,1000,SU26232RMFS7
2023-07-19,87.099,16.11,10.05,1000,SU26232RMFS7
2023-07-20,87.179,16.28,10.0,1000,SU26232RMFS7
2023-07-21,87.14,16.44,10.01,1000,SU26232RMFS7
2023-07-24,87.3,16.93,9.94,1000,SU26232RMFS7
2023-07-25,87.399,17.1,9.92,1000,SU26232RMFS7
2023-07-26,87.449,17.26,9.93,1000,SU26232RMFS7
2023-07-27,87.469,17.43,9.93,1000,SU26232RMFS7
2023-07-28,87.298,17.59,10.0,1000,SU26232RMFS7
2023-07-31,87.19,18.08,10.03,1000,SU26232RMFS7
2023-08-01,87.05,18.25,10.04,1000,SU26232RMFS7
2023-08-02,87.149,18.41,10.06,1000,SU26232RMFS7
2023-08-03,86.785,18.58,10.19,1000,SU26232RMFS7
2023-08-04,86.768,18.74,10.19,1000,SU26232RMFS7
2023-08-07,86.765,19.23,10.15,1000,SU26232RMFS7
2023-08-08,86.549,19.4,10.31,1000,SU26232RMFS7
2023-08-09,86.079,19.56,10.44,1000,SU26232RMFS7
2023-08-10,85.7,19.73,10.51,1000,SU26232RMFS7
2023-08-11,85.878,19.89,10.52,1000,SU26232RMFS7
2023-08-14,85.023,20.39,10.85,1000,SU26232RMFS7
2023-08-15,84.4,20.55,10.87,1000,SU26232RMFS7
2023-08-16,84.5,20.71,10.92,1000,SU26232RMFS7
2023-08-17,84.952,20.88,10.67,1000,SU26232RMFS7
2023-08-18,85.2,21.04,10.68,1000,SU26232RMFS7
2023-08-21,85.3,21.54,10.73,1000,SU26232RMFS7
2023-08-22,85.295,21.7,10.71,1000,SU26232RMFS7
2023-08-23,85.163,21.86,10.76,1000,SU26232RMFS7
2023-08-24,84.949,22.03,10.82,1000,SU26232RMFS7
2023-08-25,85.0,22.19,10.84,1000,SU26232RMFS7
2023-08-28,84.788,22.69,10.9,1000,SU26232RMFS7
2023-08-29,84.79,22.85,10.96,1000,SU26232RMFS7
2023-08-30,84.711,23.02,10.95,1000,SU26232RMFS7
2023-08-31,84.415,23.18,11.1,1000,SU26232RMFS7
2023-09-01,84.622,23.34,11.0,1000,SU26232RMFS7
2023-09-04,84.599,23.84,11.0,1000,SU26232RMFS7
2023-09-05,84.299,24.0,11.18,1000,SU26232RMFS7
2023-09-06,83.2,24.17,11.5,1000,SU26232RMFS7
2023-09-07,82.753,24.33,11.67,1000,SU26232RMFS7
2023-09-08,81.75,24.49,12.06,1000,SU26232RMFS7
2023-09-11,81.945,24.99,12.0,1000,SU26232RMFS7
2023-09-12,82.8,25.15,11.52,1000,SU26232RMFS7
2023-09-13,82.6,25.32,11.73,1000,SU26232RMFS7
2023-09-14,82.05,25.48,11.89,1000,SU26232RMFS7
2023-09-15,82.2,25.65,11.76,1000,SU26232RMFS7
2023-09-18,82.8,26.14,11.64,1000,SU26232RMFS7
2023-09-19,82.5,26.3,11.83,1000,SU26232RMFS7
2023-09-20,82.25,26.47,11.93,1000,SU26232RMFS7
2023-09-21,82.45,26.63,11.89,1000,SU26232RMFS7
2023-09-22,82.13,26.8,11.99,1000,SU26232RMFS7
2023-09-25,82.125,27.29,11.98,1000,SU26232RMFS7
2023-09-26,82.097,27.45,12.06,1000,SU26232RMFS7
2023-09-27,82.05,27.62,12.06,1000,SU26232RMFS7
2023-09-28,81.731,27.78,12.25,1000,SU26232RMFS7
2023-09-29,81.55,27.95,12.29,1000,SU26232RMFS7
2023-10-02,81.295,28.44,12.32,1000,SU26232RMFS7
2023-10-03,81.2,28.6,12.33,1000,SU26232RMFS7
2023-10-04,81.098,28.77,12.45,1000,SU26232RMFS7
2023-10-05,80.838,28.93,12.55,1000,SU26232RMFS7
2023-10-06,80.801,29.1,12.56,1000,SU26232RMFS7
2023-10-09,80.499,29.59,12.65,1000,SU26232RMFS7
2023-10-10,80.741,29.76,12.52,1000,SU26232RMFS7
2023-10-11,80.83,0.0,12.34,1000,SU26232RMFS7
2023-10-12,81.1,0.16,12.4,1000,SU26232RMFS7
2023-10-13,81.187,0.33,12.45,1000,SU26232RMFS7
2023-10-16,81.475,0.82,12.31,1000,SU26232RMFS7
2023-10-17,81.559,0.99,12.27,1000,SU26232RMFS7
